OrderId,ClientOrderId,Result,ResultCode,Message,Amount,AmountFilled,IsAmountFilledReversed,Price,AveragePrice,OrderDate,HTTPHeaderDate,CompletedDate,MarketSymbol,IsBuy,Fees,FeesCurrency,TradeId,TradeDate,UpdateSequence
14f524ab-450b-4c69-be1c-cbd1740c695b,,PendingOpen,,,0.0002081,0,False,19219.78,,10/27/2022 00:14:15,10/27/2022 00:14:15,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
476767a6-37c4-4f57-9a1b-224dafca6c6a,,PendingOpen,,,0.0002553,0,False,21026.38,,10/27/2022 00:14:15,10/27/2022 00:14:15,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
0d24ddb7-6761-443f-966d-df942bc61c40,,PendingOpen,,,0.0002553,0,False,21047,,10/27/2022 00:14:15,10/27/2022 00:14:15,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
51ebb286-9ba1-432b-b762-67fc8735a647,,PendingOpen,,,0.0002553,0,False,21067.61,,10/27/2022 00:14:15,10/27/2022 00:14:15,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
3c7fa6ef-7ef8-45f4-ab67-8f24c3fac29c,,PendingOpen,,,0.0002553,0,False,21088.22,,10/27/2022 00:14:16,10/27/2022 00:14:16,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
62a1f4a2-95e3-4a6f-a032-f89ef77ab25a,,PendingOpen,,,0.0002553,0,False,21108.84,,10/27/2022 00:14:16,10/27/2022 00:14:16,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
a8d2dbca-1386-4c73-8314-b64ae4569e9a,,PendingOpen,,,0.0002553,0,False,21129.45,,10/27/2022 00:14:16,10/27/2022 00:14:16,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
8e7072f5-05bf-4efd-8219-ee098ddde4ee,,PendingOpen,,,0.0002553,0,False,21150.07,,10/27/2022 00:14:16,10/27/2022 00:14:16,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
4fb1232e-99b8-4bda-bffc-aafdbd8b9cf7,,PendingOpen,,,0.0002553,0,False,21170.68,,10/27/2022 00:14:16,10/27/2022 00:14:17,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
be8ff0d3-9f08-4e48-b0d9-fa31a204681e,,PendingOpen,,,0.0002553,0,False,21191.29,,10/27/2022 00:14:17,10/27/2022 00:14:17,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
9bcecb83-72fa-4066-83b4-0bb6039b4e2a,,PendingOpen,,,0.0002553,0,False,21211.91,,10/27/2022 00:14:17,10/27/2022 00:14:17,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
dbbf0406-d326-47f5-8e84-dd3768978375,,PendingOpen,,,0.0002553,0,False,21232.52,,10/27/2022 00:14:17,10/27/2022 00:14:17,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
107272b7-18fc-4a2e-8b95-c366a991a366,,PendingOpen,,,0.0002553,0,False,21253.14,,10/27/2022 00:14:17,10/27/2022 00:14:17,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
4baf67f3-8a32-4356-942d-4cd8ff2d5baa,,PendingOpen,,,0.0002553,0,False,21273.75,,10/27/2022 00:14:17,10/27/2022 00:14:17,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
8a3a8a59-ce63-4df8-939e-ee37d81f019f,,PendingOpen,,,0.0002553,0,False,21294.37,,10/27/2022 00:14:18,10/27/2022 00:14:18,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
441a5737-141e-4351-a9f2-808e9539498a,,PendingOpen,,,0.0002553,0,False,21314.98,,10/27/2022 00:14:18,10/27/2022 00:14:18,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
faf7e68c-3041-40a9-9662-0434455e504e,,PendingOpen,,,0.0002553,0,False,21335.59,,10/27/2022 00:14:18,10/27/2022 00:14:18,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
d4b0650a-b3c0-4139-8fc6-aef8229687fe,,PendingOpen,,,0.0002553,0,False,21356.21,,10/27/2022 00:14:18,10/27/2022 00:14:18,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
159296f5-f66a-4234-af67-31b53f071569,,PendingOpen,,,0.0002553,0,False,21376.82,,10/27/2022 00:14:18,10/27/2022 00:14:18,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
5b4bf777-8993-4049-822c-246c1aa52a20,,PendingOpen,,,0.0002553,0,False,21397.44,,10/27/2022 00:14:18,10/27/2022 00:14:19,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
7543023e-7c29-4d48-b7b9-47b6a87cb38d,,PendingOpen,,,0.0002553,0,False,21418.05,,10/27/2022 00:14:19,10/27/2022 00:14:19,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
cd70c932-6dcf-4be6-af96-146994872b6d,,PendingOpen,,,0.0002553,0,False,21438.66,,10/27/2022 00:14:19,10/27/2022 00:14:19,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
ccc152de-4e55-4a33-b318-3e6215dd231d,,PendingOpen,,,0.0002553,0,False,21459.28,,10/27/2022 00:14:19,10/27/2022 00:14:19,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
5881ce3f-c29b-40e6-b862-2070e3c379f5,,PendingOpen,,,0.0002553,0,False,21479.89,,10/27/2022 00:14:19,10/27/2022 00:14:19,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
b6c7c809-ab02-474f-aa40-dfc4a6d13dbd,,PendingOpen,,,0.0002553,0,False,21500.51,,10/27/2022 00:14:20,10/27/2022 00:14:20,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
4e0566fe-4a31-42cd-b3d3-94ff68015bbe,,PendingOpen,,,0.0002553,0,False,21521.12,,10/27/2022 00:14:20,10/27/2022 00:14:20,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
4ef9e796-24fb-4d39-9ad9-17135e53ed77,,PendingOpen,,,0.0002553,0,False,21541.73,,10/27/2022 00:14:20,10/27/2022 00:14:20,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
e3ccc1b0-d3dc-4778-8da3-ec10f100e78f,,PendingOpen,,,0.0002553,0,False,21562.35,,10/27/2022 00:14:20,10/27/2022 00:14:20,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
ce426fe6-9f5f-4fd8-9ca0-e76a3f28bf21,,PendingOpen,,,0.0002553,0,False,21582.96,,10/27/2022 00:14:20,10/27/2022 00:14:20,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
c7ec891d-d7ed-4588-99e4-920e06eae19d,,PendingOpen,,,0.0002553,0,False,21603.58,,10/27/2022 00:14:21,10/27/2022 00:14:21,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
9404f971-50a8-4859-86f7-1ac9af9feda6,,PendingOpen,,,0.0002553,0,False,21624.19,,10/27/2022 00:14:21,10/27/2022 00:14:21,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
08f284d0-e3d1-4f2a-b644-8a4f2ab223d5,,PendingOpen,,,0.0002553,0,False,21644.8,,10/27/2022 00:14:21,10/27/2022 00:14:21,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
aaaf9788-56c6-4311-b290-8045223871d1,,PendingOpen,,,0.0002553,0,False,21665.42,,10/27/2022 00:14:21,10/27/2022 00:14:21,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
da2f23e5-6f7b-41e9-944f-459bfe1e7917,,PendingOpen,,,0.0002553,0,False,21686.03,,10/27/2022 00:14:21,10/27/2022 00:14:21,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
619d9e94-d0b9-4c55-8fd0-4e51c161901d,,PendingOpen,,,0.0002553,0,False,21706.65,,10/27/2022 00:14:21,10/27/2022 00:14:21,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
efd1f80b-48c3-4ce9-8f6d-99d3c670dfad,,PendingOpen,,,0.0002553,0,False,21727.26,,10/27/2022 00:14:22,10/27/2022 00:14:22,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
839e7907-3a9f-4cfb-b592-5213e5179870,,PendingOpen,,,0.0002553,0,False,21747.88,,10/27/2022 00:14:22,10/27/2022 00:14:22,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
4aa21815-b32a-42ae-8799-365c64701b25,,PendingOpen,,,0.0002553,0,False,21768.49,,10/27/2022 00:14:22,10/27/2022 00:14:22,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
e382dd39-5508-4eef-9a24-05118c057fa7,,PendingOpen,,,0.0000815,0,False,20459.62,,10/27/2022 14:25:01,10/27/2022 14:25:01,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
edb792cc-8f70-4d09-8311-e94f069822d8,,PendingOpen,,,0.0000815,0,False,20439.02,,10/27/2022 14:25:01,10/27/2022 14:25:02,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
d180935b-a519-4c64-9257-558d7979f300,,PendingOpen,,,0.0000816,0,False,20418.42,,10/27/2022 14:25:02,10/27/2022 14:25:02,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
27fc1e15-9f05-424b-86ff-660b05ba97bd,,PendingOpen,,,0.0000817,0,False,20397.81,,10/27/2022 14:25:02,10/27/2022 14:25:02,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
